,Unnamed: 0,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,plusMinus,points,shots,powerPlayGoals,shotPct,gameWinningGoals,shortHandedGoals,timeOnIce,hits,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,overTimeGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts,team_switch,fullName,diff
742,0,20172018,Arizona Coyotes,National Hockey League,1,36,9,73.0,82,73.0,-7.0,45,150.0,1.0,6.0,0.0,0.0,1369:54,49.0,9.0,213:20,1152:32,44.9,0.0,0.0,04:02,28.0,1867.0,False,Max Domi,
743,0,20182019,Montréal Canadiens,National Hockey League,1,44,28,80.0,82,80.0,20.0,72,203.0,4.0,13.79,2.0,0.0,1425:19,53.0,11.0,210:34,1210:13,44.88,0.0,0.0,04:32,39.0,1751.0,True,Max Domi,19.0
744,0,20192020,Montréal Canadiens,National Hockey League,1,27,17,35.0,71,35.0,-3.0,44,179.0,1.0,9.5,3.0,0.0,1213:55,32.0,11.0,164:50,1047:41,48.86,2.0,0.0,01:24,13.0,1518.0,False,Max Domi,
745,0,20202021,Columbus Blue Jackets,National Hockey League,1,15,9,75.0,54,75.0,-18.0,24,99.0,2.0,9.1,2.0,0.0,821:59,15.0,3.0,85:37,735:57,48.48,1.0,0.0,00:25,10.0,1044.0,True,Max Domi,-8.0
746,0,20212022,Columbus Blue Jackets,National Hockey League,1,23,9,37.0,53,37.0,2.0,32,77.0,0.0,11.7,0.0,0.0,710:43,15.0,4.0,65:37,645:00,47.83,0.0,0.0,00:06,7.0,956.0,False,Max Domi,
747,0,20212022,Carolina Hurricanes,National Hockey League,2,5,2,18.0,19,18.0,8.0,7,27.0,0.0,7.4,1.0,0.0,227:50,9.0,0.0,22:04,205:27,44.44,0.0,0.0,00:19,2.0,325.0,True,Max Domi,-7.0
748,0,20202021,Calgary Flames,National Hockey League,1,8,4,19.0,38,19.0,-14.0,12,67.0,0.0,6.0,1.0,0.0,511:39,79.0,0.0,22:12,460:57,48.59,0.0,0.0,28:30,17.0,711.0,False,Sam Bennett,
749,0,20202021,Florida Panthers,National Hockey League,2,9,6,33.0,10,33.0,12.0,15,39.0,1.0,15.4,3.0,0.0,180:35,29.0,3.0,36:15,126:59,46.22,1.0,0.0,17:21,1.0,227.0,True,Sam Bennett,2.0
750,0,20192020,Anaheim Ducks,National Hockey League,1,16,7,10.0,49,10.0,-7.0,23,135.0,0.0,5.2,0.0,1.0,822:40,9.0,2.0,87:29,699:55,20.69,0.0,1.0,35:16,13.0,1080.0,False,Ondrej Kase,
751,0,20192020,Boston Bruins,National Hockey League,2,1,0,4.0,6,4.0,0.0,1,9.0,0.0,0.0,0.0,0.0,87:11,4.0,0.0,07:58,78:36,0.0,0.0,0.0,00:37,4.0,110.0,True,Ondrej Kase,-7.0
752,0,20202021,Boston Bruins,National Hockey League,1,0,0,0.0,3,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,25:31,1.0,0.0,01:03,24:28,0.0,0.0,0.0,00:00,1.0,37.0,False,Ondrej Kase,
753,0,20212022,Toronto Maple Leafs,National Hockey League,1,13,14,14.0,50,14.0,4.0,27,119.0,4.0,11.8,2.0,1.0,699:22,29.0,8.0,44:00,592:11,18.18,0.0,1.0,63:11,32.0,969.0,True,Ondrej Kase,14.0
754,0,20082009,Boston Bruins,National Hockey League,1,24,36,16.0,70,16.0,23.0,60,232.0,8.0,15.52,6.0,0.0,1159:12,6.0,15.0,166:41,976:26,48.28,0.0,0.0,16:05,16.0,1354.0,False,Phil Kessel,
755,0,20092010,Toronto Maple Leafs,National Hockey League,1,25,30,21.0,70,21.0,-8.0,55,297.0,8.0,10.1,5.0,0.0,1368:10,13.0,16.0,270:35,1094:44,48.36,1.0,0.0,02:51,13.0,1516.0,True,Phil Kessel,-6.0
756,0,20142015,Toronto Maple Leafs,National Hockey League,1,36,25,30.0,82,30.0,-34.0,61,280.0,8.0,8.93,4.0,0.0,1541:03,18.0,25.0,302:55,1237:15,40.0,1.0,0.0,00:53,13.0,1796.0,False,Phil Kessel,
757,0,20152016,Pittsburgh Penguins,National Hockey League,1,33,26,18.0,82,18.0,9.0,59,274.0,4.0,9.49,5.0,0.0,1507:16,9.0,17.0,288:08,1216:55,40.0,1.0,0.0,02:13,13.0,1886.0,True,Phil Kessel,1.0
758,0,20182019,Pittsburgh Penguins,National Hockey League,1,55,27,28.0,82,28.0,-19.0,82,215.0,12.0,12.56,10.0,0.0,1474:13,12.0,36.0,264:57,1209:04,44.44,2.0,0.0,00:12,18.0,1786.0,False,Phil Kessel,
759,0,20192020,Arizona Coyotes,National Hockey League,1,24,14,22.0,70,22.0,-21.0,38,153.0,9.0,9.2,2.0,0.0,1200:24,11.0,17.0,220:43,976:46,22.22,0.0,0.0,02:55,20.0,1525.0,True,Phil Kessel,-13.0
760,0,20202021,Dallas Stars,National Hockey League,1,4,1,6.0,27,6.0,-4.0,5,27.0,0.0,3.7,0.0,0.0,298:55,17.0,1.0,32:02,262:38,50.0,0.0,0.0,04:15,3.0,433.0,False,Justin Dowling,
761,0,20212022,Vancouver Canucks,National Hockey League,1,2,2,2.0,22,2.0,-3.0,4,17.0,0.0,11.8,0.0,0.0,210:54,10.0,0.0,08:42,194:34,52.5,0.0,0.0,07:38,9.0,324.0,True,Justin Dowling,1.0
762,0,20182019,Colorado Avalanche,National Hockey League,1,0,1,0.0,2,0.0,0.0,1,1.0,0.0,100.0,0.0,0.0,13:24,0.0,0.0,00:00,12:56,0.0,0.0,0.0,00:28,1.0,21.0,False,Dominic Toninato,
763,0,20192020,Florida Panthers,National Hockey League,1,7,4,37.0,46,37.0,4.0,11,38.0,0.0,10.5,0.0,0.0,512:32,57.0,0.0,04:50,487:41,47.06,0.0,0.0,20:01,28.0,711.0,True,Dominic Toninato,3.0
764,0,20192020,Florida Panthers,National Hockey League,1,7,4,37.0,46,37.0,4.0,11,38.0,0.0,10.5,0.0,0.0,512:32,57.0,0.0,04:50,487:41,47.06,0.0,0.0,20:01,28.0,711.0,False,Dominic Toninato,
765,0,20202021,Winnipeg Jets,National Hockey League,1,1,0,0.0,2,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,25:19,4.0,0.0,00:00,24:33,0.0,0.0,0.0,00:46,1.0,30.0,True,Dominic Toninato,-4.0
766,0,20202021,Columbus Blue Jackets,National Hockey League,1,0,1,2.0,5,2.0,-2.0,1,7.0,0.0,14.3,1.0,0.0,72:34,2.0,0.0,07:17,65:11,54.1,0.0,0.0,00:06,3.0,86.0,False,Pierre-Luc Dubois,
767,0,20202021,Winnipeg Jets,National Hockey League,2,12,8,36.0,41,36.0,-6.0,20,69.0,1.0,11.6,2.0,0.0,618:55,57.0,6.0,63:54,554:43,41.43,2.0,0.0,00:18,23.0,813.0,True,Pierre-Luc Dubois,7.0
768,0,20202021,Philadelphia Flyers,National Hockey League,1,5,4,20.0,52,20.0,-30.0,9,49.0,2.0,8.2,0.0,0.0,690:26,45.0,3.0,90:56,580:50,52.56,0.0,0.0,18:40,18.0,1042.0,False,Nolan Patrick,
769,0,20212022,Vegas Golden Knights,National Hockey League,1,5,2,6.0,25,6.0,1.0,7,34.0,0.0,5.9,0.0,0.0,287:40,26.0,1.0,41:40,245:46,48.26,0.0,0.0,00:14,3.0,403.0,True,Nolan Patrick,-2.0
770,0,20102011,Los Angeles Kings,National Hockey League,1,16,14,75.0,80,75.0,-2.0,30,117.0,1.0,11.97,3.0,0.0,1076:24,125.0,1.0,67:35,1002:09,36.84,0.0,0.0,06:40,23.0,1513.0,False,Wayne Simmonds,
771,0,20112012,Philadelphia Flyers,National Hockey League,1,21,28,114.0,82,114.0,-1.0,49,197.0,11.0,14.21,4.0,0.0,1304:38,140.0,16.0,264:01,1037:24,41.18,0.0,0.0,03:13,34.0,1590.0,True,Wayne Simmonds,14.0
772,0,20182019,Philadelphia Flyers,National Hockey League,1,11,16,90.0,62,90.0,-20.0,27,136.0,5.0,11.76,2.0,0.0,1025:59,113.0,8.0,187:27,838:06,25.0,0.0,0.0,00:26,21.0,1263.0,False,Wayne Simmonds,
773,0,20182019,Nashville Predators,National Hockey League,2,2,1,9.0,17,9.0,4.0,3,21.0,0.0,4.76,0.0,0.0,211:39,24.0,0.0,30:13,181:25,0.0,0.0,0.0,00:01,7.0,267.0,True,Wayne Simmonds,-15.0
774,0,20182019,Nashville Predators,National Hockey League,2,2,1,9.0,17,9.0,4.0,3,21.0,0.0,4.76,0.0,0.0,211:39,24.0,0.0,30:13,181:25,0.0,0.0,0.0,00:01,7.0,267.0,False,Wayne Simmonds,
775,0,20192020,New Jersey Devils,National Hockey League,1,16,8,64.0,61,64.0,-17.0,24,110.0,5.0,7.3,1.0,0.0,926:01,128.0,9.0,167:32,758:26,40.28,0.0,0.0,00:03,26.0,1085.0,True,Wayne Simmonds,7.0
776,0,20192020,New Jersey Devils,National Hockey League,1,16,8,64.0,61,64.0,-17.0,24,110.0,5.0,7.3,1.0,0.0,926:01,128.0,9.0,167:32,758:26,40.28,0.0,0.0,00:03,26.0,1085.0,False,Wayne Simmonds,
777,0,20192020,Buffalo Sabres,National Hockey League,2,1,0,2.0,7,2.0,-4.0,1,9.0,0.0,0.0,0.0,0.0,88:41,17.0,0.0,08:54,79:47,0.0,0.0,0.0,00:00,3.0,116.0,True,Wayne Simmonds,-8.0
778,0,20192020,Buffalo Sabres,National Hockey League,2,1,0,2.0,7,2.0,-4.0,1,9.0,0.0,0.0,0.0,0.0,88:41,17.0,0.0,08:54,79:47,0.0,0.0,0.0,00:00,3.0,116.0,False,Wayne Simmonds,
779,0,20202021,Toronto Maple Leafs,National Hockey League,1,2,7,45.0,38,45.0,-3.0,9,62.0,3.0,11.3,0.0,0.0,455:27,64.0,3.0,67:54,387:33,50.0,0.0,0.0,00:00,15.0,620.0,True,Wayne Simmonds,7.0
780,0,20192020,Anaheim Ducks,National Hockey League,1,11,8,78.0,41,78.0,3.0,19,70.0,2.0,11.4,2.0,0.0,590:03,79.0,3.0,69:57,517:05,12.5,0.0,0.0,03:01,13.0,770.0,False,Nick Ritchie,
781,0,20192020,Boston Bruins,National Hockey League,2,1,1,19.0,7,19.0,-2.0,2,8.0,0.0,12.5,0.0,0.0,89:03,23.0,0.0,05:44,83:19,0.0,0.0,0.0,00:00,4.0,117.0,True,Nick Ritchie,-7.0
782,0,20202021,Boston Bruins,National Hockey League,1,11,15,37.0,56,37.0,-7.0,26,121.0,5.0,12.4,2.0,0.0,860:40,102.0,9.0,153:53,706:22,0.0,0.0,0.0,00:25,17.0,1023.0,False,Nick Ritchie,
783,0,20212022,Toronto Maple Leafs,National Hockey League,1,7,2,23.0,33,23.0,-6.0,9,52.0,1.0,3.8,0.0,0.0,395:47,79.0,4.0,41:49,353:20,0.0,0.0,0.0,00:38,13.0,548.0,True,Nick Ritchie,-13.0
784,0,20212022,Toronto Maple Leafs,National Hockey League,1,7,2,23.0,33,23.0,-6.0,9,52.0,1.0,3.8,0.0,0.0,395:47,79.0,4.0,41:49,353:20,0.0,0.0,0.0,00:38,13.0,548.0,False,Nick Ritchie,
785,0,20212022,Arizona Coyotes,National Hockey League,2,4,10,20.0,24,20.0,-7.0,14,41.0,0.0,24.4,0.0,0.0,328:12,74.0,0.0,42:52,285:20,0.0,0.0,0.0,00:00,9.0,442.0,True,Nick Ritchie,8.0
786,0,20162017,Buffalo Sabres,National Hockey League,1,0,0,0.0,1,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,12:12,0.0,0.0,00:50,11:22,62.5,0.0,0.0,00:00,1.0,15.0,False,Sean Malone,
787,0,20202021,Nashville Predators,National Hockey League,1,1,0,2.0,1,2.0,-1.0,1,1.0,0.0,0.0,0.0,0.0,10:38,0.0,0.0,00:00,10:38,50.0,0.0,0.0,00:00,0.0,15.0,True,Sean Malone,0.0
788,0,20192020,Chicago Blackhawks,National Hockey League,1,2,1,0.0,9,0.0,1.0,3,10.0,0.0,10.0,0.0,0.0,89:05,0.0,0.0,00:00,89:05,0.0,0.0,0.0,00:00,2.0,116.0,False,Dylan Sikura,
789,0,20202021,Vegas Golden Knights,National Hockey League,1,0,2,0.0,6,0.0,0.0,2,8.0,0.0,25.0,0.0,0.0,61:28,3.0,0.0,00:00,61:28,0.0,0.0,0.0,00:00,1.0,83.0,True,Dylan Sikura,1.0
790,0,20202021,Vegas Golden Knights,National Hockey League,1,0,2,0.0,6,0.0,0.0,2,8.0,0.0,25.0,0.0,0.0,61:28,3.0,0.0,00:00,61:28,0.0,0.0,0.0,00:00,1.0,83.0,False,Dylan Sikura,
791,0,20212022,Colorado Avalanche,National Hockey League,1,1,0,0.0,5,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,49:47,0.0,0.0,01:42,48:05,0.0,0.0,0.0,00:00,3.0,71.0,True,Dylan Sikura,-2.0
792,0,20162017,Buffalo Sabres,National Hockey League,1,10,13,73.0,80,73.0,-1.0,23,97.0,0.0,13.4,0.0,1.0,1237:44,279.0,0.0,12:23,1132:36,20.0,0.0,1.0,92:45,57.0,1592.0,False,Marcus Foligno,
793,0,20172018,Minnesota Wild,National Hockey League,1,15,8,72.0,77,72.0,2.0,23,79.0,1.0,10.13,2.0,0.0,836:27,185.0,2.0,20:28,815:40,47.37,0.0,0.0,00:19,44.0,1129.0,True,Marcus Foligno,-5.0
794,0,20182019,Calgary Flames,National Hockey League,1,8,11,56.0,76,56.0,14.0,19,77.0,0.0,14.29,5.0,2.0,800:01,200.0,0.0,13:57,656:31,46.67,0.0,2.0,129:33,36.0,1160.0,False,Garnet Hathaway,
795,0,20192020,Washington Capitals,National Hockey League,1,7,9,79.0,66,79.0,6.0,16,80.0,0.0,11.3,1.0,0.0,711:19,189.0,0.0,02:40,622:48,31.03,0.0,1.0,85:51,46.0,967.0,True,Garnet Hathaway,-2.0
796,0,20212022,Tampa Bay Lightning,National Hockey League,1,4,2,25.0,38,25.0,3.0,6,36.0,0.0,5.6,1.0,0.0,373:01,98.0,0.0,01:38,361:12,41.18,0.0,0.0,10:11,11.0,542.0,False,Boris Katchouk,
797,0,20212022,Chicago Blackhawks,National Hockey League,2,0,1,14.0,21,14.0,-10.0,1,22.0,0.0,4.5,0.0,0.0,212:17,40.0,0.0,00:35,185:48,0.0,0.0,0.0,25:54,9.0,323.0,True,Boris Katchouk,-1.0
798,0,20132014,Nashville Predators,National Hockey League,1,31,22,28.0,76,28.0,1.0,53,248.0,7.0,8.87,6.0,0.0,1281:15,77.0,17.0,221:56,1058:29,0.0,0.0,0.0,00:50,34.0,1625.0,False,Patric Hornqvist,
799,0,20142015,Pittsburgh Penguins,National Hockey League,1,26,25,38.0,64,38.0,12.0,51,220.0,6.0,11.36,4.0,0.0,1129:51,87.0,15.0,212:04,914:05,28.57,1.0,0.0,03:42,33.0,1485.0,True,Patric Hornqvist,3.0
800,0,20192020,Pittsburgh Penguins,National Hockey League,1,15,17,36.0,52,36.0,9.0,32,168.0,3.0,10.1,2.0,0.0,828:36,107.0,7.0,173:55,654:33,33.33,0.0,0.0,00:08,41.0,1073.0,False,Patric Hornqvist,
801,0,20202021,Florida Panthers,National Hockey League,1,18,14,39.0,44,39.0,-3.0,32,145.0,8.0,9.7,2.0,0.0,738:28,80.0,12.0,180:27,557:39,14.29,0.0,0.0,00:22,23.0,871.0,True,Patric Hornqvist,-3.0
802,0,20202021,Los Angeles Kings,National Hockey League,1,0,1,5.0,13,5.0,-4.0,1,18.0,0.0,5.6,0.0,0.0,136:17,8.0,0.0,02:09,134:08,40.0,0.0,0.0,00:00,6.0,186.0,False,Matt Luff,
803,0,20212022,Nashville Predators,National Hockey League,1,3,3,4.0,23,4.0,3.0,6,26.0,0.0,11.5,1.0,0.0,216:22,29.0,0.0,01:31,213:57,100.0,0.0,0.0,00:54,4.0,300.0,True,Matt Luff,2.0
804,0,20182019,Edmonton Oilers,National Hockey League,1,4,7,16.0,29,16.0,-8.0,11,49.0,0.0,14.29,2.0,1.0,407:26,79.0,0.0,21:33,371:47,26.67,0.0,1.0,14:06,17.0,531.0,False,Drake Caggiula,
805,0,20182019,Chicago Blackhawks,National Hockey League,2,7,5,12.0,26,12.0,3.0,12,47.0,0.0,10.64,0.0,0.0,386:08,56.0,0.0,01:51,360:18,42.86,0.0,0.0,23:59,9.0,511.0,True,Drake Caggiula,-2.0
806,0,20192020,Chicago Blackhawks,National Hockey League,1,6,9,32.0,40,32.0,-3.0,15,56.0,1.0,16.1,0.0,0.0,472:37,81.0,1.0,06:28,442:04,28.57,0.0,1.0,24:05,16.0,641.0,False,Drake Caggiula,
807,0,20202021,Arizona Coyotes,National Hockey League,1,6,1,15.0,27,15.0,-1.0,7,31.0,0.0,3.2,0.0,0.0,335:46,49.0,0.0,07:54,301:10,33.33,0.0,0.0,26:42,6.0,494.0,True,Drake Caggiula,-8.0
808,0,20202021,Arizona Coyotes,National Hockey League,1,6,1,15.0,27,15.0,-1.0,7,31.0,0.0,3.2,0.0,0.0,335:46,49.0,0.0,07:54,301:10,33.33,0.0,0.0,26:42,6.0,494.0,False,Drake Caggiula,
809,0,20202021,Buffalo Sabres,National Hockey League,2,1,2,4.0,11,4.0,-5.0,3,15.0,0.0,13.3,0.0,0.0,135:32,15.0,0.0,00:55,126:30,100.0,0.0,0.0,08:07,3.0,178.0,True,Drake Caggiula,1.0
810,0,20112012,New Jersey Devils,National Hockey League,1,38,31,32.0,82,32.0,-5.0,69,293.0,7.0,10.58,3.0,3.0,1761:47,65.0,14.0,282:36,1319:03,47.62,1.0,7.0,160:08,39.0,2117.0,False,Zach Parise,
811,0,20122013,Minnesota Wild,National Hockey League,1,20,18,16.0,48,16.0,2.0,38,182.0,7.0,9.89,4.0,0.0,992:00,59.0,13.0,164:39,757:32,33.33,1.0,0.0,69:49,41.0,1258.0,True,Zach Parise,-13.0
812,0,20202021,Minnesota Wild,National Hockey League,1,11,7,6.0,45,6.0,7.0,18,90.0,0.0,7.8,3.0,0.0,627:36,18.0,2.0,69:12,534:33,41.46,0.0,0.0,23:51,20.0,754.0,False,Zach Parise,
813,0,20212022,New York Islanders,National Hockey League,1,20,15,28.0,82,28.0,-2.0,35,138.0,2.0,10.9,4.0,2.0,1253:18,60.0,7.0,130:20,999:09,37.33,0.0,2.0,123:49,57.0,1720.0,True,Zach Parise,8.0
814,0,20192020,Nashville Predators,National Hockey League,1,7,3,10.0,27,10.0,7.0,10,31.0,0.0,9.7,0.0,0.0,295:46,43.0,0.0,02:23,293:22,56.06,0.0,0.0,00:01,23.0,405.0,False,Colin Blackwell,
815,0,20202021,New York Rangers,National Hockey League,1,10,12,15.0,47,15.0,2.0,22,64.0,3.0,18.8,2.0,0.0,658:18,45.0,5.0,51:33,573:40,48.39,0.0,0.0,33:05,19.0,902.0,True,Colin Blackwell,9.0
816,0,20202021,New York Rangers,National Hockey League,1,10,12,15.0,47,15.0,2.0,22,64.0,3.0,18.8,2.0,0.0,658:18,45.0,5.0,51:33,573:40,48.39,0.0,0.0,33:05,19.0,902.0,False,Colin Blackwell,
817,0,20212022,Seattle Kraken,National Hockey League,1,9,8,4.0,39,4.0,1.0,17,61.0,0.0,13.1,1.0,2.0,487:04,57.0,0.0,06:38,436:55,46.43,0.0,2.0,43:31,16.0,702.0,True,Colin Blackwell,-4.0
818,0,20212022,Seattle Kraken,National Hockey League,1,9,8,4.0,39,4.0,1.0,17,61.0,0.0,13.1,1.0,2.0,487:04,57.0,0.0,06:38,436:55,46.43,0.0,2.0,43:31,16.0,702.0,False,Colin Blackwell,
819,0,20212022,Toronto Maple Leafs,National Hockey League,2,1,2,10.0,19,10.0,-1.0,3,16.0,0.0,12.5,0.0,0.0,205:06,34.0,0.0,13:07,179:41,51.76,0.0,0.0,12:18,8.0,285.0,True,Colin Blackwell,-6.0
820,0,20212022,Vegas Golden Knights,National Hockey League,1,0,0,2.0,9,2.0,-6.0,0,10.0,0.0,0.0,0.0,0.0,123:33,6.0,0.0,07:02,115:17,37.5,0.0,0.0,01:14,3.0,173.0,False,Peyton Krebs,
821,0,20212022,Buffalo Sabres,National Hockey League,2,15,7,20.0,48,20.0,-20.0,22,46.0,0.0,15.2,2.0,0.0,707:47,19.0,10.0,111:10,591:56,35.15,0.0,0.0,04:41,5.0,903.0,True,Peyton Krebs,7.0
822,0,20202021,Arizona Coyotes,National Hockey League,1,14,17,12.0,56,12.0,-11.0,31,95.0,8.0,17.9,4.0,1.0,1030:47,48.0,11.0,159:23,763:16,52.07,0.0,1.0,108:08,45.0,1373.0,False,Christian Dvorak,
823,0,20212022,Montréal Canadiens,National Hockey League,1,22,11,24.0,56,24.0,-19.0,33,87.0,1.0,12.6,1.0,0.0,972:53,32.0,5.0,138:02,742:42,56.67,0.0,0.0,92:09,52.0,1290.0,True,Christian Dvorak,-6.0
824,0,20112012,Philadelphia Flyers,National Hockey League,1,13,11,24.0,43,24.0,-1.0,24,121.0,2.0,9.09,1.0,0.0,652:22,37.0,5.0,119:46,531:18,40.0,0.0,0.0,01:18,18.0,846.0,False,James van Riemsdyk,
825,0,20122013,Toronto Maple Leafs,National Hockey League,1,14,18,26.0,48,26.0,-7.0,32,140.0,5.0,12.86,3.0,0.0,921:57,55.0,6.0,135:35,728:54,55.81,0.0,0.0,57:28,15.0,1171.0,True,James van Riemsdyk,7.0
826,0,20172018,Toronto Maple Leafs,National Hockey League,1,18,36,30.0,81,30.0,1.0,54,248.0,11.0,14.52,5.0,0.0,1206:25,40.0,20.0,184:55,1020:03,0.0,0.0,0.0,01:27,23.0,1672.0,False,James van Riemsdyk,
827,0,20182019,Philadelphia Flyers,National Hockey League,1,21,27,18.0,66,18.0,-10.0,48,167.0,8.0,16.17,4.0,0.0,1095:50,34.0,13.0,182:58,912:24,54.55,0.0,0.0,00:28,16.0,1342.0,True,James van Riemsdyk,-9.0
828,0,20192020,Nashville Predators,National Hockey League,1,8,6,65.0,53,65.0,-9.0,14,50.0,0.0,12.0,1.0,0.0,615:52,131.0,0.0,03:30,555:21,50.0,0.0,2.0,57:01,48.0,894.0,False,Austin Watson,
829,0,20202021,Ottawa Senators,National Hockey League,1,7,3,40.0,34,40.0,-7.0,10,41.0,0.0,7.3,0.0,0.0,408:05,100.0,0.0,01:30,334:33,26.09,0.0,1.0,72:02,49.0,601.0,True,Austin Watson,-3.0
830,0,20202021,Nashville Predators,National Hockey League,1,15,10,21.0,50,21.0,9.0,25,151.0,2.0,6.6,2.0,0.0,830:14,15.0,3.0,108:03,720:42,33.33,0.0,0.0,01:29,33.0,993.0,False,Viktor Arvidsson,
831,0,20212022,Los Angeles Kings,National Hockey League,1,29,20,22.0,66,22.0,1.0,49,227.0,4.0,8.8,3.0,0.0,1120:38,23.0,8.0,173:01,946:28,36.36,1.0,0.0,01:09,45.0,1387.0,True,Viktor Arvidsson,10.0
832,0,20152016,Toronto Maple Leafs,National Hockey League,1,0,0,4.0,3,4.0,-2.0,0,4.0,0.0,0.0,0.0,0.0,34:24,4.0,0.0,00:00,29:38,100.0,0.0,0.0,04:46,0.0,56.0,False,Sam Carrick,
833,0,20182019,Anaheim Ducks,National Hockey League,1,1,0,2.0,6,2.0,-1.0,1,5.0,0.0,0.0,0.0,0.0,61:19,15.0,0.0,00:00,59:53,51.35,0.0,0.0,01:26,2.0,96.0,True,Sam Carrick,0.0
834,0,20212022,New Jersey Devils,National Hockey League,1,0,1,0.0,17,0.0,-6.0,1,24.0,0.0,4.2,0.0,0.0,200:31,12.0,0.0,01:32,181:49,25.0,0.0,0.0,17:10,10.0,294.0,False,Marian Studenic,
835,0,20212022,Dallas Stars,National Hockey League,2,2,1,6.0,16,6.0,-1.0,3,18.0,0.0,5.6,0.0,0.0,167:20,13.0,0.0,03:46,163:34,0.0,0.0,0.0,00:00,5.0,250.0,True,Marian Studenic,0.0
836,0,20212022,Tampa Bay Lightning,National Hockey League,1,10,8,23.0,58,23.0,4.0,18,67.0,0.0,11.9,2.0,2.0,794:31,85.0,0.0,01:59,670:59,40.91,1.0,3.0,121:33,20.0,1100.0,False,Mathieu Joseph,
837,0,20212022,Ottawa Senators,National Hockey League,2,8,4,6.0,11,6.0,8.0,12,19.0,0.0,21.1,1.0,0.0,185:09,21.0,0.0,08:24,160:45,50.0,0.0,1.0,16:00,7.0,248.0,True,Mathieu Joseph,-4.0
838,0,20192020,Minnesota Wild,National Hockey League,1,16,15,55.0,63,55.0,-10.0,31,128.0,0.0,11.7,1.0,1.0,974:20,64.0,2.0,50:11,836:53,44.49,0.0,1.0,87:16,54.0,1272.0,False,Luke Kunin,
839,0,20202021,Nashville Predators,National Hockey League,1,9,10,13.0,38,13.0,3.0,19,71.0,0.0,14.1,2.0,0.0,531:40,84.0,0.0,24:37,492:50,33.33,0.0,0.0,14:13,20.0,703.0,True,Luke Kunin,-5.0
840,0,20182019,Colorado Avalanche,National Hockey League,1,27,15,38.0,78,38.0,-9.0,42,116.0,4.0,12.93,1.0,0.0,1160:50,22.0,16.0,161:58,994:15,56.03,0.0,0.0,04:37,29.0,1486.0,False,Alexander Kerfoot,
841,0,20192020,Toronto Maple Leafs,National Hockey League,1,19,9,32.0,65,32.0,-2.0,28,88.0,1.0,10.2,1.0,0.0,960:00,48.0,3.0,81:33,860:52,46.93,0.0,0.0,17:35,41.0,1259.0,True,Alexander Kerfoot,-6.0
842,0,20212022,Colorado Avalanche,National Hockey League,1,8,6,30.0,59,30.0,2.0,14,76.0,0.0,7.9,0.0,0.0,755:46,44.0,0.0,32:10,609:56,39.33,0.0,1.0,113:40,29.0,1036.0,False,Tyson Jost,
843,0,20212022,Minnesota Wild,National Hockey League,2,4,2,4.0,21,4.0,0.0,6,21.0,0.0,9.5,2.0,0.0,269:50,11.0,0.0,06:07,242:49,42.86,0.0,0.0,20:54,8.0,341.0,True,Tyson Jost,-4.0
844,0,20162017,New York Islanders,National Hockey League,1,17,13,40.0,69,40.0,-8.0,30,114.0,2.0,11.4,2.0,0.0,1007:56,59.0,8.0,183:03,822:24,42.73,0.0,0.0,02:29,21.0,1265.0,False,Ryan Strome,
845,0,20172018,Edmonton Oilers,National Hockey League,1,21,13,33.0,82,33.0,-4.0,34,147.0,2.0,8.84,3.0,0.0,1248:03,43.0,6.0,159:03,1026:54,44.26,0.0,1.0,62:06,17.0,1622.0,True,Ryan Strome,0.0
846,0,20182019,Edmonton Oilers,National Hockey League,1,1,1,14.0,18,14.0,-1.0,2,30.0,0.0,3.33,0.0,0.0,259:26,23.0,0.0,27:11,201:41,48.77,0.0,0.0,30:34,5.0,366.0,False,Ryan Strome,
847,0,20182019,New York Rangers,National Hockey League,2,15,18,50.0,63,50.0,-2.0,33,80.0,4.0,22.5,2.0,0.0,1001:47,53.0,7.0,80:58,861:29,47.16,2.0,0.0,59:20,31.0,1292.0,True,Ryan Strome,17.0
848,0,20192020,Detroit Red Wings,National Hockey League,1,14,10,26.0,46,26.0,-45.0,24,115.0,3.0,8.7,2.0,0.0,760:33,28.0,7.0,108:00,650:56,42.16,0.0,0.0,01:37,21.0,965.0,False,Andreas Athanasiou,
849,0,20192020,Edmonton Oilers,National Hockey League,2,1,1,4.0,9,4.0,-1.0,2,14.0,0.0,7.1,0.0,0.0,110:54,8.0,0.0,03:15,107:39,0.0,0.0,0.0,00:00,3.0,132.0,True,Andreas Athanasiou,-9.0
850,0,20192020,Edmonton Oilers,National Hockey League,2,1,1,4.0,9,4.0,-1.0,2,14.0,0.0,7.1,0.0,0.0,110:54,8.0,0.0,03:15,107:39,0.0,0.0,0.0,00:00,3.0,132.0,False,Andreas Athanasiou,
